Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
558882197954288,Kresťanská únia,Kresťanská únia,10915,33
254427098315,Tipsport SK,Tipsport SK,10708,13
110389031408012,SZÖVETSÉG,"Szövetség – Magyarok, nemzetiségek, régiók. Aliancia – Maďari, národnosti, regióny.",10551,73
1464024763918594,Boris Kollar,Sme rodina,10000,38
2114282595319489,Za ľudí,Za ľudí,9029,49
172396033788,MEMO 98,MEMO 98,8863,58
858732787843932,Juraj Šeliga,Demokrati,8372,141
260530294113765,Milan Krajniak,Sme rodina,8246,14
113345716746560,Lucia Plaváková • Progresívne Slovensko,Progresívne Slovensko,8013,39
108466378973519,Zriedkaví Priatelia,Demokrati,7927,12
109628675248068,JOJ 24,JOJ 24,7794,24
147166706140048,Martin Hojsík,Martin Hojsík,7754,91
1488631054500445,Polícia Slovenskej republiky,Ministerstvo vnútra SR,7553,18
111584598545867,Andrea Cocherová - Demokrati,Demokrati,7519,43
1061086993931165,Petra Krištúfková,Sme rodina,7466,208
396331590493376,Miroslav Žiak,Sloboda a Solidarita,7358,53
110914051965554,MySlovensko,MySlovensko,7285,68
117754892955994,Branislav Vančo • Progresívne Slovensko,Progresívne Slovensko,6954,67
231177683632352,Branislav Gröhling - Vzdelanie je budúcnosť krajiny,Sloboda a Solidarita,6851,69
1428899270704224,Správy RTVS,Rozhlas a televízia Slovenska,6714,71
102696185988354,Ján Hargaš,Progresívne Slovensko,6475,62
1695285870694719,Peter Bobula • KDH,KDH,6400,12
484734501561007,Kaufland Slovenská republika,Kaufland Slovenská republika v.o.s.,6266,36
1625320827727426,Cziprusz Zoltán,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,6178,76
135805949177,FORTUNA stavte sa,FORTUNA stavte sa,6000,4
103955061071909,Kotlebovci - Ľudová strana Naše Slovensko,Kotlebovci - Ľudová strana Naše Slovensko,5950,3
109669047774695,Brainee.sk,Mafra Slovakia a.s.,5893,876
71030757230,Sloboda a Solidarita,Sloboda a Solidarita,5876,151
102658429548951,Martin Šimík,KDH,5870,160
290039217722349,Jarmila Halgašová - Kvalitné potraviny zo slovenských polí,Sloboda a Solidarita,5463,282
339528979423925,Aktuality.sk,Ringier Slovakia Media s.r.o.,5352,18
103720806125628,Jozef Hajko,KDH,5256,79
256241975019809,Erik Tomáš,HLAS - sociálna demokracia,5231,180
141124972406788,Nestrať svoj hlas,"Mladí, o.z.",5157,27
103010318316057,Tomáš Merašický,KDH,4920,79
178362315106,European Parliament,European Parliament,4645,166
1555021474808039,Richard Takáč - poslanec NR SR,SMER - SD,4621,151
2322076957827734,Ladislav Kamenický,SMER - SD,4601,142
101069575386725,Slovensko Zálohuje,‍Správca zálohového systému n.o.,4600,35
104687666060240,Michal Hort,"Modrí, Most - Híd",4557,58
186953775142661,ESET,"ESET, spol. s r.o.",4538,53
193258414360612,Milan Uhrík • Republika,REPUBLIKA,4505,21
239366402785275,Ministerstvo vnútra SR,Ministerstvo vnútra SR,4285,26
53247283454,Hospodárske noviny,Mafra Slovakia a.s.,4212,837
109628675248068,JOJ 24,"Slovenská produkčná, a.s.",4209,29
224564804326967,Lidl Slovensko,These ads ran without a disclaimer,4099,1
826305747496237,Igor Janckulík - KDH,KDH,4025,36
128401833854581,Nagy József,PRO REGIO DANUBIA,3957,48
103898804596668,Peter Pollák jr. - Poslanec NRSR,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",3948,8
101736658825990,Plán obnovy a odolnosti SR,Úrad vlády Slovenskej republiky,3916,38
978554185546219,Ábel Ravasz,Sloboda a Solidarita,3865,170
1410201375938843,WWF Slovakia,WWF Slovensko,3862,15
108184912015398,"PhDr. Ján Bync PhD., 33 SNS",Slovenská národná strana,3859,8
951009345100113,Ondrej Prostredník • Progresívne Slovensko,Progresívne Slovensko,3726,27
53390100905,INESS,INESS,3692,110
107946164147019,Ján Oravec,Sloboda a Solidarita,3676,27
102190718988276,EDYN Slovakia,EDYN n.o.,3615,18
101046366328818,Tomáš Szalay,Sloboda a Solidarita,3562,68
690215231040900,Agócs Gergely,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. / ALIANCIA - Maďari. Národnosti. Regióny,3558,26
349646455099583,Juraj Mikus,KDH,3502,81
106918014077172,Mózes Szabolcs,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. / ALIANCIA - Maďari. Národnosti. Regióny.,3419,22
133590787230331,Erik Kaliňák,SMER - SD,3346,40
151962591495628,Richard Raši,HLAS - sociálna demokracia,3283,103
114612258374019,Ak neprídeš voliť,.týždeň - fond pre kvalitnú žurnalistiku,3240,23
1075981519276261,Mária Kolíková,Sloboda a Solidarita,3152,22
599864820155830,Szövetség - Galántai járás,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,3115,46
113183660338038,Poslanec Marek Šefčík,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",3108,14
56934005952,OKS - Občianska konzervatívna strana,Sloboda a Solidarita,3083,95
279200712281963,Martin Šmilňák,KDH,3076,143
333036367253278,Ján Vaľko - NIE JE MI to 111,Sloboda a Solidarita,3061,8
942741555816368,Anna Laurinec Šmehilová,KDH,3045,73
109776752154327,Zapni sa pre Slovensko,Zapni sa pre Slovensko,3033,25
