region,name,link,title
TN,Dávid Holý,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_HolyDavid.pdf,"Dávid Holý (PDF, 376 kB)"
TN,Miroslava Hudecová,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_HudecovMiroslava.pdf,"Miroslava Hudecová (PDF, 97 kB)"
TN,Roman Hvizdák,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_HvizdakRoman.pdf,"Roman Hvizdák (PDF, 801 kB)"
TN,Katarína Chlebíková,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_ChlebikovaKatarina.pdf,"Katarína Chlebíková (PDF, 811 kB)"
TN,Marián Chovanec,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_ChovanecMarian.pdf,"Marián Chovanec (PDF, 683 kB)"
TN,Maroš  Chudovský,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_ChudovskyMaros.pdf,"Maroš&nbsp; Chudovský (PDF, 4 MB)"
TN,Karol Janas,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_JanasKarol.pdf,"Karol Janas (PDF, 817 kB)"
TN,Juraj Krištofovič,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_KristofovicJuraj.pdf,"Juraj Krištofovič (PDF, 595 kB)"
TN,Ján Kšiňan,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_KsinanJan.pdf,"Ján Kšiňan (PDF, 273 kB)"
TN,Peter Kudlík,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_KudlikPeter.pdf,"Peter Kudlík (PDF, 5 MB)"
TN,Viliam Makový,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_MakovyViliam.pdf,"Viliam Makový (PDF, 708 kB)"
TN,Peter Máťoš,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_MatosPeter.pdf,"Peter Máťoš (PDF, 993 kB)"
TN,Miloš Mičega,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_MicegaMilos.pdf,"Miloš Mičega (PDF, 876 kB)"
TN,Jana Michaličková,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_MichalickovaJana.pdf,"Jana Michaličková (PDF, 791 kB)"
TN,Adrián Mikuš,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_MikusAdrian.pdf,"Adrián Mikuš (PDF, 1 MB)"
TN,Martin Mikuš,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_MikusMartin.pdf,"Martin Mikuš (PDF, 821 kB)"
TN,Miloš Mojto,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_MojtoMilos.pdf,"Miloš Mojto (PDF, 864 kB)"
TN,Tatiana Molnárová,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_MolnarovaTatiana.pdf,"Tatiana Molnárová (PDF, 864 kB)"
TN,Nora Pániková,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_PanikovaNora.pdf,"Nora Pániková (PDF, 797 kB)"
TN,Peter Podmajerský,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_PodmajerskyPeter.pdf,"Peter Podmajerský (PDF, 723 kB)"
TN,Mikuláš Prokop,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_ProkopMikulas.pdf,"Mikuláš Prokop (PDF, 869 kB)"
TN,Richard Rybníček,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_RybnicekRichard.pdf,"Richard Rybníček (PDF, 691 kB)"
TN,Matej Slávik,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_SlavikMatej.pdf,"Matej Slávik (PDF, 590 kB)"
TN,Ladislav Smatana,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_SmatanaLadislav.pdf,"Ladislav Smatana (PDF, 850 kB)"
TN,Jozef Stopka,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_StopkaJozef.pdf,"Jozef Stopka (PDF, 1 MB)"
TN,Viktor Wiedermann,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_WiedermannViktor.pdf,"Viktor Wiedermann (PDF, 2 MB)"
TN,Peter Wolf,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_53kampan_tn/TN_WolfPeter.pdf,"Peter Wolf (PDF, 1 MB)"
TT,Vladimír Bakita,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_BakitaVladimir.pdf,"Vladimír Bakita (PDF, 729 kB)"
TT,Branislav Baroš,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_BarosBranislav.pdf,"Branislav Baroš (PDF, 838 kB)"
TT,Jozef Bednár,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_BednarJozef.pdf,"Jozef Bednár (PDF, 876 kB)"
TT,József Berényi,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_BerenyiJozsef.pdf,"József Berényi (PDF, 894 kB)"
TT,Boris Bízek,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_BizekBoris.pdf,"Boris Bízek (PDF, 886 kB)"
TT,Zuzana Bošnáková,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_BosnakovaZuzana.pdf,"Zuzana Bošnáková (PDF, 9 MB)"
TT,Peter Bročka,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_BrockaPeter.pdf,"Peter Bročka (PDF, 617 kB)"
TT,Viliam Brunner,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_BrunnerViliam.pdf,"Viliam Brunner (PDF, 375 kB)"
TT,Martin Cifra,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_CifraMartin.pdf,"Martin Cifra (PDF, 472 kB)"
TT,Zdenko Čambal,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_CambalZdenko.pdf,"Zdenko Čambal (PDF, 43 kB)"
TT,Martin Džačovský,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_DzackovskyMartin.pdf,"Martin Džačovský (PDF, 447 kB)"
TT,Iván Fenes,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_FenesIvan.pdf,"Iván Fenes (PDF, 118 kB)"
TT,Martin Graus,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_GrausMartin.pdf,"Martin Graus (PDF, 883 kB)"
TT,Roland Hakszer,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_HakszerRoland.pdf,"Roland Hakszer (PDF, 943 kB)"
TT,Zoltán Horváth,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_HorvathZoltan.pdf,"Zoltán Horváth (PDF, 510 kB)"
TT,Ivor Švihran,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_HudcovicTomas.pdf,"Tomáš Hudcovič (PDF, 834 kB)"
TT,Roman Chudý,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_ChudyRoman.pdf,"Roman Chudý (PDF, 14 MB)"
TT,Adam Jakubáč,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_JakubacAdam.pdf,"Adam Jakubáč (PDF, 63 kB)"
TT,Peter Jančovič,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_JancovicPeter.pdf,"Peter Jančovič (PDF, 845 kB)"
TT,Ján Jankulár,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_JankularJan.pdf,"Ján Jankulár (PDF, 417 kB)"
TT,Tomáš Karmažín,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_KarmazinTomas.pdf,"Tomáš Karmažín (PDF, 886 kB)"
TT,Peter Kolek,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_KolekPeter.pdf,"Peter Kolek (PDF, 826 kB)"
TT,Gábor Krommer,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_KrommerGabor.pdf,"Gábor Krommer (PDF, 738 kB)"
TT,Štefan Kubík,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_KubikStefan.pdf,"Štefan Kubík (PDF, 779 kB)"
TT,Ondrej Kurbel,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_KurbelOndrej.pdf,"Ondrej Kurbel (PDF, 826 kB)"
TT,Matej Lančarič,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_LancaricMatej.pdf,"Matej Lančarič (PDF, 848 kB)"
TT,Oľga Luptáková,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_LuptakovaOlga.pdf,"Oľga Luptáková (PDF, 1 MB)"
TT,Martin Madlo,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_MadloMartin.pdf,"Martin Madlo (PDF, 11 MB)"
TT,Ema Maggiová,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_MaggiovaEma.pdf,"Ema Maggiová (PDF, 470 kB)"
TT,Juraj Moravčík,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_MoravcikJuraj.pdf,"Juraj Moravčík (PDF, 864 kB)"
TT,Csaba Orosz,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_OroszCsaba.pdf,"Csaba Orosz (PDF, 896 kB)"
TT,Roman Sova,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_SovaRoman.pdf,"Roman Sova (PDF, 741 kB)"
TT,Zuzana Svrčeková,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_SvrcekovaZuzna.pdf,"Zuzana Svrčeková (PDF, 421 kB)"
TT,Erika Szelle,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_SzelleErika.pdf,"Erika Szelle (PDF, 720 kB)"
TT,František Sztruhár,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_SztruharFrantisek.pdf,"František Sztruhár (PDF, 1 MB)"
TT,Veronika Temňáková,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_52kampan_tt/TT_TemnakovaVeronika.pdf,"Veronika Temňáková (PDF, 737 kB)"
ZA,Silvia Bakkery,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_BakkerySilvia.pdf,"Silvia Bakkery (PDF, 11 MB)"
ZA,Marek Belák,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_BelakMarek.pdf,"Marek Belák (PDF, 309 kB)"
ZA,Ján Blcháč,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_BlchacJan.pdf,"Ján Blcháč (PDF, 447 kB)"
ZA,Jozef Cech,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_CechJozef.pdf,"Jozef Cech (PDF, 721 kB)"
ZA,Peter Cibulka,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_CibulkaPeter.pdf,"Peter Cibulka (PDF, 94 kB)"
ZA,Lucia Cukerová,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_CukerovaLucia.pdf,"Lucia Cukerová (PDF, 450 kB)"
ZA,Mária Červeňová,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_CervenovaMaria.pdf,"Mária Červeňová (PDF, 804 kB)"
ZA,Ján Danko,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_DankoJan.pdf,"Ján Danko (PDF, 384 kB)"
ZA,Andrea Ferletjaková,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_FerletjakovaAndrea.pdf,"Andrea Ferletjaková (PDF, 868 kB)"
ZA,Peter Fiabáne,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_FiabanePeter.pdf,"Peter Fiabáne (PDF, 448 kB)"
ZA,Milan Ftorek,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_FtorekMilan.pdf,"Milan Ftorek (PDF, 754 kB)"
ZA,Ľubomír Golis,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_GolisLubomir.pdf,"Ľubomír Golis (PDF, 444 kB)"
ZA,Jozef Grapa,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_GrapaJozef.pdf,"Jozef Grapa (PDF, 841 kB)"
ZA,Patrik Groma,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_GromaPatrik.pdf,"Patrik Groma (PDF, 103 kB)"
ZA,Milan Gura,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_GuraMilan.pdf,"Milan Gura (PDF, 881 kB)"
ZA,Peter Hanus,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_HanusPeter.pdf,"Peter Hanus (PDF, 1 MB)"
ZA,Anton Heglas,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_HeglasAnton.pdf,"Anton Heglas (PDF, 417 kB)"
ZA,Milan Hubík,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_HubikMilan.pdf,"Milan Hubík (PDF, 64 kB)"
ZA,Miloš Hucík,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_HucikMilos.pdf,"Miloš Hucík (PDF, 360 kB)"
ZA,Igor Hus,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_HusIgor.pdf,"Igor Hus (PDF, 822 kB)"
ZA,Mariana Chylík Riboňová,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_ChylikRibonovaMariana.pdf,"Mariana Chylík Riboňová (PDF, 13 MB)"
ZA,Igor Janckulík,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_JanckulikIgor.pdf,"Igor Janckulík (PDF, 118 kB)"
ZA,Ján Kadera,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_KaderaJan.pdf,"Ján Kadera (PDF, 910 kB)"
ZA,Kamil Kobolka,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_KobolkaKamil.pdf,"Kamil Kobolka (PDF, 668 kB)"
ZA,Štefan Kompánek,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_KompanekStefan.pdf,"Štefan Kompánek (PDF, 167 kB)"
ZA,Iveta Komzalová,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_KomzalovaIveta.pdf,"Iveta Komzalová (PDF, 4 MB)"
ZA,Ján Laco,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_LacoJan.pdf,"Ján Laco (PDF, 813 kB)"
ZA,Jozef Liss,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_LissJozef.pdf,"Jozef Liss (PDF, 895 kB)"
ZA,Rastislav Makový,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_MakovyRastislav.pdf,"Rastislav Makový (PDF, 747 kB)"
ZA,Ladislav Marek,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_MarekLadislav.pdf,"Ladislav Marek (PDF, 839 kB)"
ZA,Miroslav Mariak,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_MariakMiroslav.pdf,"Miroslav Mariak (PDF, 2 MB)"
ZA,Tomáš Martaus,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_MartausTomas.pdf,"Tomáš Martaus (PDF, 21 MB)"
ZA,Miroslav Mazúr,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_MazurMiroslav.pdf,"Miroslav Mazúr (PDF, 14 MB)"
ZA,Marián Mihalda,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_MihaldaMarian.pdf,"Marián Mihalda (PDF, 888 kB)"
ZA,Miroslav Minárčik,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_MinarcikMiroslav.pdf,"Miroslav Minárčik (PDF, 493 kB)"
ZA,Július Piták,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_PitakJulius.pdf,"Július Piták (PDF, 820 kB)"
ZA,Marián Plevko,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_PlevkoMarian.pdf,"Marián Plevko (PDF, 768 kB)"
ZA,Ján Prílepok,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_PrilepokJan.pdf,"Ján Prílepok (PDF, 436 kB)"
ZA,Ján Rzeszoto,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_RzeszotoJan.pdf,"Ján Rzeszoto (PDF, 1 MB)"
ZA,Ján Sekáč,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_SekacJan.pdf,"Ján Sekáč (PDF, 807 kB)"
ZA,Peter Slyško,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_SlyskoPeter.pdf,"Peter Slyško (PDF, 437 kB)"
ZA,Ľuboš Stroka,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_StrokaLubos.pdf,"Ľuboš Stroka (PDF, 930 kB)"
ZA,Ivan Šaško,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_SaskoIvan.pdf,"Ivan Šaško (PDF, 457 kB)"
ZA,Matej Šimášek,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_SimasekMatej.pdf,"Matej Šimášek (PDF, 765 kB)"
ZA,Xénia Šurhaňáková,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_SurhanakovaXenia.pdf,"Xénia Šurhaňáková (PDF, 732 kB)"
ZA,Branislav Šušolík,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_SusolikBranislav.pdf,"Branislav Šušolík (PDF, 830 kB)"
ZA,Jozef Šutara,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_SutaraJozef.pdf,"Jozef Šutara (PDF, 1 MB)"
ZA,Miroslav Urban,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_UrbanMiroslav.pdf,"Miroslav Urban (PDF, 858 kB)"
ZA,Jozef Vražel,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_VrazelJozef.pdf,"Jozef Vražel (PDF, 1 MB)"
ZA,Stanislav Thomka,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_ThomkaStanislav.pdf,"Stanislav Thomka (PDF, 830 kB)"
ZA,Branislav Tréger,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_TregerBranislav.pdf,"Branislav Tréger (PDF, 862 kB)"
ZA,Branislav Zacharides,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_ZacharidesBranislav.pdf,"Branislav Zacharides (PDF, 863 kB)"
ZA,Štefan Zelník,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_ZelnikStefan.pdf,"Štefan Zelník (PDF, 147 kB)"
ZA,Magdaléna Zmarzláková,https://www.minv.sk/swift_data/source/verejna_sprava/volby_a_referendum/200_selfgov22/sg22_55kampan_za/ZA_ZmarzlakovaMagdalena.pdf,"Magdaléna Zmarzláková (PDF, 428 kB)"
